OrderID,OrderDate,CustomerName,Product,Quantity,Price,Discount,Total
O000633,March 5 2023,Sita,TV,,abc,0,0
O000634,,John,Laptop,1,,,0
O000635,,John,,,500,0,0
O000636,2023-01-01,Ram,,3,,0,0
O000637,2023-01-01,Sita,,1,,,0
O000638,,Ram,Shoes,3,200,0.1,600
O000639,March 5 2023,John,,,200,0.1,0
O000640,March 5 2023,,TV,,abc,0.1,0
O000641,01/02/2023,,,1,500,0.2,500
O000642,,,,3,100,0.2,300
O000643,March 5 2023,,Shoes,,abc,,0
O000644,March 5 2023,Sita,,1,abc,,0
O000645,March 5 2023,John,Laptop,,500,,0
O000646,2023-01-01,Sita,TV,1,100,,100
O000647,,John,Laptop,1,100,,100
O000648,2023-01-01,John,Shoes,3,500,,1500
O000649,01/02/2023,Ram,,2,100,,200
O000650,01/02/2023,,Laptop,,500,0,0
O000651,01/02/2023,Ram,Phone,,200,0.1,0
O000652,01/02/2023,Ram,TV,,100,,0
O000653,,Ram,Phone,1,,0,0
O000654,2023-01-01,John,,2,500,0.2,1000
O000655,March 5 2023,John,Shoes,,100,,0
O000656,,,Shoes,1,abc,,0
O000657,01/02/2023,John,,3,abc,,0
O000658,March 5 2023,,Phone,,,,0
O000659,01/02/2023,Ram,Shoes,,,0,0
,,John,Phone,3,200,0.1,600
O000661,2023-01-01,,,,abc,,0
O000662,01/02/2023,Ram,,,100,,0
O000663,March 5 2023,Ram,,2,,,0
O000664,March 5 2023,,Laptop,2,abc,0,0
O000665,March 5 2023,,Laptop,3,abc,0,0
O000666,2023-01-01,John,TV,2,500,0,1000
O000667,,Ram,Shoes,,500,,0
O000668,,Sita,,3,500,0,1500
O000669,2023-01-01,Sita,TV,,200,,0
O000670,,John,TV,,100,,0
O000671,March 5 2023,,TV,2,500,,1000
,,Sita,Shoes,1,200,0,200
O000673,01/02/2023,,TV,3,500,,1500
O000674,,,Phone,,200,,0
O000675,,,TV,,100,,0
O000676,,John,,2,abc,,0
O000677,01/02/2023,,Laptop,,500,0,0
O000678,March 5 2023,,Phone,,200,0.2,0
O000679,2023-01-01,John,Laptop,,,,0
O000680,,John,TV,,500,0,0
O000681,2023-01-01,,Shoes,1,abc,0.2,0
O000682,,Sita,,,100,0.2,0
O000683,01/02/2023,,TV,,100,,0
O000684,,Ram,Shoes,1,200,0.2,200
O000685,March 5 2023,Ram,,1,500,0.1,500
O000686,,,TV,2,abc,0,0
O000687,2023-01-01,Ram,Laptop,2,500,,1000
O000688,March 5 2023,Sita,TV,2,100,0.2,200
O000689,,,Phone,,,0,0
O000690,,Ram,,1,200,0.1,200
O000691,March 5 2023,Sita,Phone,,500,0.2,0
O000692,2023-01-01,John,Phone,3,abc,0.1,0
O000693,,Ram,,3,,,0
O000694,2023-01-01,Sita,,2,500,,1000
O000695,March 5 2023,,,1,100,0.1,100
O000696,March 5 2023,Ram,,,abc,,0
O000697,March 5 2023,,Phone,3,200,0.2,600
O000698,,John,,,500,0,0
O000699,March 5 2023,,,2,,,0
O000700,,Sita,,,500,,0
O000701,2023-01-01,,Laptop,3,100,0.2,300
,March 5 2023,Ram,Shoes,1,100,0.1,100
O000703,March 5 2023,Ram,Laptop,,100,0,0
O000704,,,,1,,,0
O000705,01/02/2023,,Shoes,,200,0.2,0
O000706,March 5 2023,John,,3,abc,0.1,0
O000707,2023-01-01,,,2,100,0.1,200
O000708,,Sita,TV,,100,0.1,0
O000709,,John,TV,,100,,0
O000710,01/02/2023,John,,,,0,0
O000711,01/02/2023,Sita,Shoes,,100,,0
O000712,,Sita,Laptop,3,500,0,1500
O000713,2023-01-01,Ram,Laptop,,,,0
O000714,,,,3,100,0,300
O000715,March 5 2023,John,Phone,,200,,0
O000716,2023-01-01,,Phone,,abc,,0
O000717,,Ram,,1,100,0.1,100
O000718,,,TV,,200,0.2,0
O000719,,Sita,Shoes,1,500,,500
O000720,,John,Laptop,2,100,,200
O000721,March 5 2023,,,2,200,,400
O000722,March 5 2023,Sita,Laptop,1,500,0,500
O000723,,Ram,Laptop,3,200,0.2,600
O000724,01/02/2023,,TV,,500,,0
O000725,01/02/2023,John,Laptop,1,500,,500
O000726,,John,Shoes,3,100,0.2,300
O000727,March 5 2023,Sita,Phone,2,abc,,0
O000728,01/02/2023,Ram,TV,,abc,0.2,0
O000729,,Ram,Laptop,,500,,0
O000730,March 5 2023,John,,,500,0.2,0
O000731,,,,3,100,0.2,300
O000732,2023-01-01,Ram,Phone,1,100,0,100
O000733,March 5 2023,,,3,,,0
O000734,01/02/2023,Sita,Laptop,,500,,0
O000735,March 5 2023,John,,,,,0
O000736,2023-01-01,Sita,Shoes,,200,,0
O000737,2023-01-01,,,,500,0.1,0
,March 5 2023,,Phone,,100,,0
,March 5 2023,Ram,Laptop,,100,,0
O000740,01/02/2023,,Phone,1,500,0.1,500
O000741,2023-01-01,John,Shoes,2,,,0
O000742,,,,,100,,0
O000743,,,,,abc,,0
O000744,,Ram,Phone,,abc,,0
O000745,01/02/2023,,Shoes,,,,0
O000746,,Sita,,,abc,,0
O000747,2023-01-01,John,Laptop,,200,0.1,0
O000748,March 5 2023,,Shoes,2,abc,,0
O000749,01/02/2023,John,,2,500,,1000
O000750,,Sita,,1,100,0,100
O000751,01/02/2023,John,Shoes,,100,,0
O000752,,Sita,Shoes,2,200,,400
O000753,,,,3,abc,0.1,0
O000754,March 5 2023,Ram,Shoes,1,200,0.2,200
O000755,,Sita,Laptop,,200,0.2,0
O000756,,John,,3,,0.1,0
O000757,,,TV,1,abc,0.2,0
O000758,01/02/2023,John,Shoes,2,100,0.2,200
O000759,,,Shoes,2,200,,400
O000760,,,,,500,0,0
O000761,March 5 2023,Sita,Shoes,1,500,0.2,500
O000762,01/02/2023,,Shoes,,500,0,0
O000763,,,Phone,1,,0,0
O000764,2023-01-01,John,TV,1,abc,,0
,01/02/2023,John,,1,abc,0.1,0
O000766,,Sita,,3,,,0
O000767,2023-01-01,,Shoes,,200,,0
O000768,01/02/2023,Ram,Laptop,1,abc,0.2,0
O000769,01/02/2023,Sita,Shoes,1,100,0,100
O000770,,,,,100,0,0
O000771,,,,,200,,0
O000772,2023-01-01,Sita,,,200,0.1,0
O000773,,,Shoes,,,0.2,0
O000774,,Ram,Laptop,3,500,0.2,1500
O000775,01/02/2023,,Phone,,500,0.2,0
O000776,01/02/2023,Sita,,3,500,0,1500
O000777,,Sita,Shoes,1,100,,100
O000778,2023-01-01,Sita,Phone,2,500,,1000
O000779,2023-01-01,,Laptop,,100,0.2,0
O000780,March 5 2023,John,Laptop,,,,0
O000781,,John,,3,abc,0.2,0
O000782,,,,1,100,0.2,100
O000783,,Ram,Phone,3,,,0
O000784,2023-01-01,John,,3,,0.1,0
O000785,,John,,3,500,,1500
O000786,March 5 2023,John,Laptop,3,100,,300
O000787,01/02/2023,John,,,200,,0
O000788,March 5 2023,John,Laptop,3,500,0.2,1500
O000789,,Ram,Phone,,,0,0
O000790,,John,Laptop,3,100,0.2,300
O000791,March 5 2023,Sita,,1,500,0.1,500
O000792,2023-01-01,,Phone,1,abc,0.2,0
O000793,March 5 2023,John,Phone,3,,0.2,0
O000794,01/02/2023,,Phone,,100,,0
O000795,March 5 2023,,Phone,,100,0.2,0
O000796,March 5 2023,,,3,200,,600
O000797,,John,,3,100,,300
O000798,2023-01-01,Sita,Shoes,,500,0,0
O000799,,,Phone,3,500,0.2,1500
O000800,,Sita,Phone,,500,,0
O000801,01/02/2023,,Phone,,abc,0.2,0
O000802,01/02/2023,John,,3,abc,0,0
O000803,,Sita,Phone,,abc,0,0
O000804,2023-01-01,John,Phone,2,abc,,0
O000805,March 5 2023,,Phone,2,100,0.2,200
O000806,March 5 2023,Sita,,,200,,0
O000807,March 5 2023,,,1,abc,0.2,0
O000808,01/02/2023,,Shoes,,100,0.1,0
O000809,2023-01-01,,,,abc,,0
O000810,,Ram,TV,1,,0.1,0
O000811,2023-01-01,John,Shoes,3,200,0.2,600
O000812,2023-01-01,John,,,200,,0
O000813,01/02/2023,John,Laptop,2,200,,400
O000814,March 5 2023,Ram,,,200,,0
,,Sita,TV,3,100,0.2,300
O000816,01/02/2023,Sita,,,,0.1,0
O000817,,John,,1,100,,100
O000818,March 5 2023,Sita,,,200,0.2,0
O000819,,,TV,1,abc,,0
O000820,01/02/2023,John,Shoes,2,200,0.1,400
O000821,,Ram,,,,0.1,0
O000822,,,TV,3,,,0
O000823,2023-01-01,Ram,,1,abc,,0
O000824,2023-01-01,John,Shoes,,abc,0.2,0
O000825,March 5 2023,Sita,,3,,,0
O000826,,,Laptop,2,100,0.2,200
O000827,01/02/2023,,Phone,2,abc,0,0
O000828,01/02/2023,,,2,,,0
O000829,,Ram,Laptop,,,0,0
O000830,2023-01-01,,Phone,,abc,0.2,0
O000831,01/02/2023,John,,,,0,0
O000832,,Ram,Shoes,,abc,,0
O000833,2023-01-01,Sita,,1,abc,0.1,0
O000834,2023-01-01,Ram,TV,1,abc,,0
O000835,,John,Laptop,,200,0,0
O000836,,John,TV,,,,0
O000837,01/02/2023,John,TV,2,100,,200
O000838,March 5 2023,Sita,,2,,0,0
O000839,,,,1,500,0,500
O000840,March 5 2023,John,,,500,0,0
O000841,2023-01-01,,Shoes,2,,,0
O000842,March 5 2023,,Laptop,1,,0.2,0
O000843,01/02/2023,Ram,,,abc,0.2,0
O000844,01/02/2023,Sita,Laptop,,200,0,0
O000845,01/02/2023,Sita,Laptop,,100,0,0
O000846,2023-01-01,Sita,,1,,0.1,0
O000847,,John,TV,,,0.1,0
O000848,01/02/2023,John,TV,1,200,0.2,200
O000849,,,Shoes,,100,0,0
O000850,,John,,,abc,0,0
O000851,March 5 2023,John,Shoes,1,abc,,0
,2023-01-01,Ram,TV,2,100,0.1,200
O000853,,,,,100,0.1,0
O000854,01/02/2023,,Phone,1,100,,100
,March 5 2023,John,Laptop,3,abc,0,0
O000856,,,Shoes,,100,0,0
O000857,,Ram,Phone,,abc,0.1,0
O000858,,Sita,TV,1,200,0.2,200
O000859,March 5 2023,,Phone,2,abc,,0
O000860,,Sita,Shoes,2,500,,1000
O000861,March 5 2023,,TV,,500,0,0
O000862,,John,Laptop,,100,0.2,0
O000863,2023-01-01,John,TV,,500,0,0
,,,Laptop,2,200,0.2,400
O000865,01/02/2023,John,Shoes,,200,,0
O000866,,,TV,1,200,,200
O000867,March 5 2023,John,,2,200,,400
O000868,March 5 2023,,TV,2,100,0,200
O000869,March 5 2023,Ram,Phone,,100,,0
O000870,01/02/2023,,Shoes,,abc,0,0
O000871,,,Shoes,,100,0.2,0
O000872,2023-01-01,,Laptop,1,200,,200
,March 5 2023,,,2,,,0
O000874,,,Phone,,100,,0
O000875,March 5 2023,,Shoes,1,500,,500
O000876,,John,Laptop,2,100,,200
,,John,,1,100,0.2,100
O000878,,Ram,Shoes,,500,,0
O000879,2023-01-01,,,,,0,0
O000880,March 5 2023,Ram,,,abc,0.2,0
O000881,01/02/2023,John,Laptop,1,500,0.2,500
O000882,,John,,,,,0
O000883,2023-01-01,Ram,,,abc,0.1,0
O000884,,John,TV,,,0.1,0
O000885,2023-01-01,John,,3,,0.1,0
O000886,,,Laptop,2,,0.1,0
O000887,March 5 2023,John,TV,2,abc,0.1,0
O000888,01/02/2023,John,,,200,0.2,0
O000889,,John,TV,,200,0.2,0
O000890,2023-01-01,Ram,,,100,0.2,0
O000891,,Sita,,3,100,,300
O000892,,,,,500,0.1,0
O000893,01/02/2023,Sita,,1,abc,0.2,0
O000894,01/02/2023,Ram,,2,100,,200
O000895,March 5 2023,,Laptop,2,500,,1000
O000896,March 5 2023,John,Shoes,,200,0.2,0
O000897,,,TV,3,100,0.1,300
O000898,,John,,1,abc,,0
,01/02/2023,,TV,,100,0.1,0
O000900,,,,1,200,,200
O000901,March 5 2023,John,Laptop,3,100,0,300
O000902,,,,,500,,0
O000903,2023-01-01,Ram,TV,2,,0,0
O000904,,,TV,,,,0
O000905,2023-01-01,,Phone,,abc,,0
O000906,01/02/2023,,Laptop,,abc,0,0
O000907,01/02/2023,Ram,TV,2,,,0
O000908,,,,1,abc,,0
O000909,,,Laptop,2,abc,0,0
O000910,,,Phone,2,,,0
O000911,,Ram,,2,,,0
O000912,2023-01-01,,TV,3,200,0.2,600
O000913,2023-01-01,John,Shoes,,500,0.2,0
,March 5 2023,,,,200,0.2,0
O000915,,Sita,Laptop,,,,0
O000916,March 5 2023,John,Laptop,3,100,0.2,300
O000917,2023-01-01,Sita,TV,1,100,0,100
O000918,,,,,,,0
O000919,,,Shoes,,abc,0,0
O000920,March 5 2023,Ram,,,200,0.1,0
O000921,March 5 2023,Ram,TV,,abc,0,0
O000922,01/02/2023,Ram,Laptop,,500,0.2,0
O000923,,Ram,,,200,0.2,0
O000924,March 5 2023,Sita,,1,,0.2,0
O000925,,Sita,,,abc,0.2,0
O000926,,,Laptop,3,200,,600
O000927,2023-01-01,Sita,Shoes,,100,,0
O000928,01/02/2023,,Shoes,1,500,,500
O000929,,Sita,Phone,2,500,0.1,1000
O000930,,Sita,,1,,0.1,0
O000931,,Sita,,1,abc,,0
O000932,March 5 2023,,,,abc,,0
O000933,,,Laptop,,,0.2,0
O000934,01/02/2023,,Laptop,1,200,0.2,200
O000935,,,Shoes,1,200,0.1,200
O000936,,,TV,3,200,0.1,600
O000937,March 5 2023,,Phone,1,100,0,100
O000938,March 5 2023,Ram,Shoes,2,abc,0.1,0
O000939,March 5 2023,John,Laptop,2,200,0,400
O000940,01/02/2023,,Laptop,2,200,,400
O000941,,John,,,500,0.2,0
O000942,2023-01-01,Ram,Phone,2,500,0,1000
O000943,01/02/2023,Ram,,,abc,0,0
O000944,2023-01-01,Sita,Laptop,1,,0,0
O000945,,John,Laptop,2,200,,400
O000946,,,,2,,0,0
O000947,,,Laptop,3,100,,300
O000948,,,,2,200,0.1,400
O000949,,,,,,0.2,0
,2023-01-01,Sita,Shoes,2,200,,400
O000951,March 5 2023,John,Phone,,,,0
O000952,,Ram,,2,200,0,400
O000953,,Ram,Laptop,,200,,0
O000954,,John,Shoes,2,500,,1000
O000955,2023-01-01,Ram,,1,,0.2,0
,,Sita,Laptop,1,500,0.1,500
O000957,March 5 2023,John,,,abc,0,0
O000958,March 5 2023,Sita,,2,500,,1000
O000959,March 5 2023,Sita,,,abc,,0
,2023-01-01,,,,100,0.2,0
O000961,March 5 2023,Sita,,,,0.1,0
O000962,,Ram,,,abc,,0
O000963,2023-01-01,Ram,TV,2,abc,0.2,0
O000964,,,Phone,3,200,0,600
O000965,,,Laptop,,abc,,0
O000966,,John,Phone,,100,0.2,0
O000967,,,,2,500,0.1,1000
O000968,2023-01-01,,,1,200,0,200
O000969,,Sita,Shoes,2,abc,0,0
O000970,01/02/2023,Sita,Phone,,500,,0
O000971,,,TV,,abc,0.1,0
O000972,2023-01-01,Ram,Phone,2,200,0.2,400
O000973,March 5 2023,,,1,,0,0
O000974,01/02/2023,John,Phone,,500,0.1,0
O000975,,,Shoes,,100,,0
O000976,,,Phone,1,200,0.2,200
O000977,March 5 2023,Ram,,1,100,0,100
O000978,,Sita,Shoes,3,200,,600
O000979,,,TV,,100,0,0
O000980,,Ram,TV,,200,0,0
O000981,2023-01-01,,TV,1,100,0,100
O000982,March 5 2023,Sita,,1,500,0,500
O000983,,,,1,500,0,500
O000984,,,Laptop,3,abc,,0
O000985,2023-01-01,,Phone,2,abc,,0
O000986,01/02/2023,Ram,,1,abc,,0
O000987,,Ram,,2,abc,0.2,0
O000988,01/02/2023,Ram,,2,abc,0.1,0
,,Ram,,1,200,0.2,200
O000990,March 5 2023,,,2,500,0.2,1000
O000991,,John,Phone,1,100,0.2,100
O000992,2023-01-01,Sita,Shoes,,200,0,0
O000993,,,,,abc,,0
O000994,,Ram,Laptop,,200,,0
O000995,,Ram,Shoes,1,100,0.1,100
O000996,2023-01-01,,,1,500,0.2,500
O000997,March 5 2023,,,,100,,0
O000998,01/02/2023,Sita,Phone,3,200,0.2,600
O000999,March 5 2023,,,,,,0
O001000,,Sita,Shoes,,200,0,0
O001001,,,,,,,0
O001002,,Sita,,,100,0.2,0
O001003,,John,Shoes,1,200,0.2,200
O001004,,Ram,Laptop,1,500,0,500
O001005,,Ram,,3,,0.1,0
O001006,,Ram,,,abc,,0
O001007,March 5 2023,John,,1,,0.2,0
O001008,March 5 2023,John,,1,200,0.1,200
O001009,,,Laptop,2,200,,400
O001010,March 5 2023,,TV,3,abc,0.1,0
O001011,2023-01-01,Sita,TV,3,abc,0.1,0
O001012,,,Laptop,1,500,0,500
O001013,March 5 2023,Ram,Phone,1,500,0,500
O001014,01/02/2023,Ram,Shoes,,200,,0
O001015,,Ram,Laptop,2,abc,0,0
O001016,01/02/2023,Sita,Phone,1,500,,500
O001017,March 5 2023,,Shoes,3,abc,0.2,0
O001018,,John,Shoes,2,100,0.2,200
O001019,,,,,200,0.2,0
O001020,,John,Laptop,,,,0
O001021,,,Phone,,abc,,0
O001022,2023-01-01,John,,3,500,,1500
O001023,,Ram,Shoes,3,200,0,600
,,John,Shoes,3,500,0.1,1500
O001025,2023-01-01,Sita,Shoes,1,500,0.2,500
O001026,,,,1,100,0.1,100
O001027,,John,Laptop,2,,,0
O001028,01/02/2023,Sita,,1,abc,0,0
O001029,,,Shoes,1,200,0,200
O001030,March 5 2023,,,,500,,0
O001031,01/02/2023,John,,3,100,,300
O001032,March 5 2023,Sita,Shoes,,abc,0.1,0
O001033,01/02/2023,,Laptop,,100,0.1,0
O001034,2023-01-01,Sita,TV,3,,,0
O001035,,Ram,TV,,,0.1,0
O001036,March 5 2023,,Laptop,1,500,0,500
O001037,01/02/2023,Sita,Laptop,,100,,0
O001038,,,Shoes,,200,0.2,0
O001039,March 5 2023,Sita,Shoes,1,500,0,500
O001040,,,TV,1,,0.1,0
O001041,,John,,3,500,0,1500
O001042,,Sita,,1,,0,0
O001043,March 5 2023,,,3,500,,1500
O001044,,,Shoes,,100,0.1,0
O001045,01/02/2023,,,1,200,0.1,200
O001046,,John,TV,2,,0,0
O001047,,Ram,,1,500,0.1,500
O001048,March 5 2023,,Shoes,,200,,0
O001049,2023-01-01,,Laptop,2,500,,1000
O001050,2023-01-01,,Phone,,100,,0
O001051,2023-01-01,Ram,Phone,1,100,0.1,100
O001052,March 5 2023,,,,100,0.2,0
,2023-01-01,Ram,TV,,500,,0
O001054,01/02/2023,,,1,abc,0.1,0
O001055,,Ram,,3,500,0.1,1500
O001056,01/02/2023,,Phone,3,,,0
O001057,2023-01-01,Ram,Laptop,2,abc,,0
O001058,,Sita,,,500,0,0
O001059,,,,1,200,0.1,200
O001060,01/02/2023,John,,,,,0
O001061,2023-01-01,Sita,,,,,0
O001062,March 5 2023,,,2,100,0,200
O001063,March 5 2023,John,Phone,,,0.2,0
O001064,March 5 2023,Ram,Laptop,,500,,0
O001065,,Ram,Phone,2,100,,200
O001066,March 5 2023,Ram,TV,3,200,,600
O001067,01/02/2023,John,Shoes,1,,,0
O001068,March 5 2023,Ram,,3,100,,300
O001069,,,,,abc,,0
O001070,,,TV,,500,0.1,0
O001071,,,,1,200,,200
O001072,,,Shoes,1,100,,100
O001073,,Ram,TV,1,abc,0.1,0
O001074,01/02/2023,,,,100,0,0
O001075,March 5 2023,Ram,Laptop,3,,0.2,0
O001076,01/02/2023,John,Shoes,2,100,,200
O001077,,Ram,Shoes,2,100,,200
O001078,01/02/2023,Sita,Phone,,,0.1,0
O001079,2023-01-01,Sita,Laptop,1,abc,,0
O001080,01/02/2023,Sita,,,,0,0
O001081,2023-01-01,Ram,Phone,3,200,,600
O001082,March 5 2023,Sita,,,500,,0
,2023-01-01,John,Laptop,,100,,0
,01/02/2023,Sita,Phone,1,200,,200
O001085,01/02/2023,,Shoes,3,100,0.1,300
O001086,2023-01-01,Sita,Laptop,2,100,,200
O001087,01/02/2023,John,TV,1,100,0,100
O001088,,Ram,Shoes,3,500,0.1,1500
O001089,2023-01-01,Ram,TV,2,200,0.2,400
O001090,01/02/2023,Ram,Phone,,500,0,0
O001091,01/02/2023,Sita,TV,1,abc,0,0
O001092,,,Phone,3,200,,600
O001093,2023-01-01,Sita,,,abc,,0
O001094,,Sita,TV,,abc,,0
O001095,01/02/2023,John,Laptop,,,0.2,0
O001096,2023-01-01,John,,2,500,0.1,1000
,,,Shoes,1,100,0,100
O001098,2023-01-01,Ram,Shoes,2,500,,1000
O001099,01/02/2023,,Laptop,2,200,0.2,400
O001100,01/02/2023,,TV,3,100,0.1,300
O001101,,Sita,Phone,3,abc,,0
O001102,2023-01-01,Ram,Laptop,,200,0,0
O001103,,,,3,200,0.2,600
O001104,March 5 2023,,,1,100,0.1,100
O001105,2023-01-01,John,TV,2,abc,0.2,0
O001106,01/02/2023,Ram,,,500,,0
O001107,01/02/2023,,,3,abc,0,0
O001108,,,,2,500,0,1000
O001109,2023-01-01,John,Shoes,2,200,0.2,400
O001110,March 5 2023,,Phone,1,,0.2,0
O001111,,Ram,,,,,0
,2023-01-01,Sita,Phone,1,500,,500
O001113,,,Laptop,1,abc,0.1,0
O001114,01/02/2023,,TV,2,500,,1000
O001115,2023-01-01,Ram,,1,abc,0.1,0
O001116,March 5 2023,,Laptop,,abc,,0
O001117,March 5 2023,Ram,,3,abc,0.1,0
O001118,March 5 2023,John,,,abc,,0
O001119,01/02/2023,John,,1,,0.1,0
O001120,2023-01-01,,Phone,2,200,0.2,400
O001121,,,Shoes,2,500,0.1,1000
O001122,,Sita,,,500,0,0
O001123,01/02/2023,Sita,TV,2,100,,200
O001124,March 5 2023,Sita,,,100,,0
O001125,2023-01-01,Sita,,,200,,0
O001126,2023-01-01,John,Shoes,1,,0.1,0
O001127,2023-01-01,,,,200,,0
O001128,,,,2,,0.2,0
O001129,,John,,3,100,0.1,300
O001130,2023-01-01,,Phone,1,200,0.1,200
O001131,01/02/2023,Ram,Laptop,,500,,0
O001132,,Ram,Shoes,1,500,0,500
O001133,March 5 2023,John,TV,,,,0
,2023-01-01,John,Laptop,3,500,0,1500
O001135,March 5 2023,,,,,,0
O001136,01/02/2023,,Shoes,,abc,0.1,0
O001137,01/02/2023,John,,3,200,,600
O001138,,John,TV,3,abc,0,0
O001139,01/02/2023,,Shoes,,,0.1,0
O001140,01/02/2023,,Phone,1,abc,0,0
O001141,01/02/2023,Ram,Shoes,,abc,,0
O001142,March 5 2023,,,2,,,0
O001143,2023-01-01,Ram,Laptop,,500,0,0
O001144,,John,Shoes,2,200,0.1,400
O001145,2023-01-01,Sita,Phone,3,,0.2,0
O001146,,Sita,Shoes,,500,,0
O001147,2023-01-01,,TV,,500,0.1,0
O001148,,,,1,,0.2,0
,,,Shoes,1,200,,200
O001150,March 5 2023,Ram,,,,,0
O001151,2023-01-01,Ram,,1,500,,500
O001152,,John,,1,100,,100
O001153,,Ram,Phone,,100,,0
O001154,01/02/2023,Sita,TV,3,500,0.2,1500
O001155,,,,1,abc,,0
O001156,March 5 2023,,Phone,,200,0,0
,,Sita,,2,100,0,200
O001158,March 5 2023,,Shoes,3,100,,300
O001159,,Sita,Shoes,1,abc,0.1,0
O001160,2023-01-01,,,3,500,0.1,1500
O001161,01/02/2023,Ram,Laptop,2,100,0.2,200
O001162,,,Shoes,,500,,0
O001163,01/02/2023,Ram,Phone,,,0,0
O001164,2023-01-01,,TV,2,100,,200
O001165,2023-01-01,,Laptop,1,,,0
O001166,2023-01-01,John,,3,200,0.1,600
O001167,01/02/2023,,TV,,200,0,0
O001168,,,,3,abc,0.2,0
O001169,2023-01-01,Ram,Phone,,500,,0
O001170,March 5 2023,,TV,3,100,,300
O001171,2023-01-01,,TV,,500,0.2,0
O001172,01/02/2023,Ram,Phone,,abc,,0
O001173,,,Phone,,,0,0
O001174,,,Shoes,2,100,,200
O001175,March 5 2023,Sita,,,abc,,0
O001176,01/02/2023,Ram,Laptop,2,abc,,0
,2023-01-01,,Phone,2,500,,1000
O001178,,,TV,,200,,0
O001179,01/02/2023,Sita,Laptop,,abc,0.2,0
O001180,01/02/2023,John,,,abc,0.1,0
O001181,March 5 2023,Sita,TV,1,abc,,0
O001182,2023-01-01,Sita,TV,,200,,0
O001183,01/02/2023,Sita,TV,3,100,,300
O001184,01/02/2023,,,,100,0.1,0
O001185,01/02/2023,,Shoes,2,500,0.2,1000
,,John,,2,,,0
O001187,,Sita,TV,2,abc,0.2,0
O001188,01/02/2023,,Laptop,,abc,0.2,0
O001189,,,,1,500,,500
O001190,2023-01-01,Ram,Shoes,,500,0.2,0
O001191,,John,,1,500,0.2,500
O001192,,,,3,,0.2,0
O001193,March 5 2023,Sita,Phone,,500,0,0
O001194,March 5 2023,Ram,Phone,3,,0,0
O001195,March 5 2023,,Laptop,3,abc,0,0
O001196,March 5 2023,,TV,2,100,0.2,200
O001197,01/02/2023,Sita,Phone,,100,,0
O001198,01/02/2023,,TV,,,0.1,0
O001199,2023-01-01,John,Phone,,,,0
O001200,,,,1,100,0.1,100
O001201,2023-01-01,Ram,,2,100,,200
O001202,01/02/2023,John,TV,2,,0,0
O001203,01/02/2023,Ram,Shoes,3,abc,,0
O001204,March 5 2023,Sita,Phone,2,100,,200
O001205,01/02/2023,John,TV,3,200,,600
O001206,2023-01-01,John,,2,200,0.1,400
O001207,,Ram,,3,abc,0,0
O001208,March 5 2023,,Phone,,100,,0
O001209,2023-01-01,Ram,,,100,0.2,0
O001210,March 5 2023,,Phone,,100,,0
O001211,,John,Phone,3,,,0
O001212,2023-01-01,Sita,TV,3,100,0,300
O001213,01/02/2023,,Phone,,500,,0
O001214,March 5 2023,,TV,2,abc,0.2,0
O001215,,John,Laptop,2,500,0,1000
O001216,,,Phone,2,,0.1,0
O001217,March 5 2023,,,2,500,0.1,1000
O001218,,,Phone,2,100,,200
O001219,2023-01-01,,TV,,abc,0,0
O001220,,Sita,Phone,,100,0.2,0
O001221,2023-01-01,Sita,,2,,,0
O001222,2023-01-01,,Phone,1,200,,200
O001223,,John,,1,200,,200
O001224,2023-01-01,John,,,100,0.2,0
O001225,,Sita,TV,,,0,0
O001226,,Sita,Shoes,3,,0,0
O001227,01/02/2023,,,,200,,0
O001228,2023-01-01,Ram,Shoes,2,200,,400
,March 5 2023,Ram,,3,200,0.1,600
O001230,2023-01-01,,Shoes,1,100,0.1,100
,2023-01-01,,Phone,2,100,0,200
O001232,01/02/2023,Ram,Shoes,,100,0,0
O001233,,,TV,1,abc,0,0
O001234,01/02/2023,Ram,,2,,,0
O001235,2023-01-01,Ram,,2,100,0.2,200
O001236,,Ram,Shoes,,500,0.1,0
O001237,March 5 2023,,,,,0.1,0
O001238,March 5 2023,Sita,Phone,2,,,0
,01/02/2023,Ram,,,500,,0
O001240,,,,,500,,0
O001241,2023-01-01,Sita,Shoes,,100,0,0
O001242,01/02/2023,Sita,,,500,,0
O001243,2023-01-01,Sita,Laptop,3,,,0
O001244,,Ram,Phone,1,100,0.2,100
O001245,,John,Shoes,1,,0,0
O001246,March 5 2023,,,,200,,0
O001247,01/02/2023,John,Laptop,,abc,,0
O001248,01/02/2023,John,Laptop,1,100,0.1,100
O001249,01/02/2023,Sita,,,,,0
O001250,,John,,3,,0,0
O001251,March 5 2023,,TV,3,200,,600
O001252,March 5 2023,,Phone,3,200,0.1,600
O001253,March 5 2023,Sita,,3,abc,,0
O001254,01/02/2023,,Phone,,,0.2,0
O001255,,John,Shoes,1,abc,,0
O001256,,John,,1,,0.1,0
O001257,2023-01-01,,TV,2,,0.1,0
O001258,,Sita,,1,100,0.2,100
O001259,01/02/2023,Ram,,1,500,0.1,500
O001260,01/02/2023,,Shoes,1,abc,,0
O001261,March 5 2023,,,1,500,,500
O001262,,John,Laptop,1,200,0.1,200
O001263,,Sita,,,500,0.2,0
O001264,2023-01-01,,Shoes,1,abc,0,0
O001265,,,Shoes,,100,,0
